"uniqueID","island","site","transect","topcolor","bowlcolor","partial","other","insectorders","count"
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Diptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Lepidoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Hemiptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","r",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Coleoptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Apoidea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Diptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Lepidoptera",23
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Hemiptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","b",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Apoidea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Crabronidae",3
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Diptera",3
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Lepidoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Hemiptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","b","r",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Apoidea",3
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Diptera",13
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Lepidoptera",21
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Hemiptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","y",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Apoidea",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Diptera",2
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Lepidoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Hemiptera",2
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","w",1,0,"Blattodea",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Coleoptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Formicidae",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Apoidea",2
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Diptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Lepidoptera",11
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Hemiptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","b",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Apoidea",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Diptera",7
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Lepidoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Hemiptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","w","b",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Apoidea",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Crabronidae",7
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Diptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Lepidoptera",14
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Hemiptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","y",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Coleoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Formicidae",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Apoidea",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Diptera",4
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Lepidoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Hemiptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","y","w",0,0,"Blattodea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Coleoptera",1
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Araneae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Formicidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Isoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Apoidea",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Crabronidae",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Trichoptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Diptera",3
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Lepidoptera",5
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Hemiptera",0
"SaipanForbiGridL3","Saipan","ForbiGrid","L3","r","b",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Formicidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Diptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Hemiptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","y","y",0,1,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Lepidoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","b",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Formicidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Diptera",16
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Lepidoptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Hemiptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","w",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Formicidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Diptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Lepidoptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","r",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Crabronidae",2
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Diptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Hemiptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","r","r",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Crabronidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","y","r",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Coleoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Diptera",4
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","y",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Isoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Crabronidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Lepidoptera",9
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","b",0,1,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Araneae",1
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Crabronidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Diptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Lepidoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","y",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Diptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Lepidoptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","b",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Formicidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Crabronidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Lepidoptera",5
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Hemiptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","r","w",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Araneae",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Diptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Hemiptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","b",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Formicidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Lepidoptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","b","w",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Crabronidae",1
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Diptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Lepidoptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","r",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Isoptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Diptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Lepidoptera",2
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Hemiptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","w","w",0,0,"Blattodea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Coleoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Araneae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Formicidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Isoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Apoidea",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Crabronidae",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Trichoptera",0
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Diptera",3
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Lepidoptera",6
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Hemiptera",1
"SaipanLADTAL1","Saipan","LADTA","L1","r","y",0,0,"Blattodea",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Coleoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Araneae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Formicidae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Isoptera",2
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Apoidea",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Crabronidae",8
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Trichoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Diptera",18
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Lepidoptera",4
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Hemiptera",3
"SaipanLADTAL2","Saipan","LADTA","L2","y","y",0,0,"Blattodea",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Coleoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Araneae",1
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Formicidae",1
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Isoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Apoidea",3
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Crabronidae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Trichoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Diptera",2
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Lepidoptera",3
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Hemiptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","b",0,0,"Blattodea",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Coleoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Araneae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Formicidae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Isoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Apoidea",3
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Crabronidae",7
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Trichoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Diptera",7
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Lepidoptera",3
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Hemiptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","w",0,0,"Blattodea",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","r",0,0,"Coleoptera",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","r",0,0,"Araneae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","r",0,0,"Formicidae",0
"SaipanLADTAL2","Saipan","LADTA","L2","y","r",0,0,"Isoptera",1
"SaipanLADTAL2","Saipan","LADTA","L2","y","r",0,0,"Apoidea",0
